dataset,seed,model,calibration,shift,severity,temperature,n_test,accuracy,mean_confidence,confidence_gap,ece,brier,nll,aurc
Digits,17,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.9351170719766922,360,0.9166666666666666,0.9318485116625526,0.01518184499588593,0.027108387867238775,0.12413059292488639,0.23395255360931277,0.010979236073963955
Digits,17,Logistic Regression,Raw,Gaussian noise,1.0,0.9351170719766922,360,0.7777777777777778,0.8778066051276412,0.1000288273498634,0.10477289773258963,0.33691743218309644,0.811683895014657,0.0855062373051397
Digits,17,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.9351170719766922,360,0.7777777777777778,0.8863296719914098,0.10855189421363198,0.11929152681358413,0.3400351410252424,0.8455606946249234,0.0856304350280117
Digits,17,Logistic Regression,Raw,Gaussian noise,1.5,0.9351170719766922,360,0.6055555555555555,0.8721325228709526,0.26657696731539704,0.2669257340803362,0.6334485390116774,1.8317729242634293,0.22743311196420932
Digits,17,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.9351170719766922,360,0.6055555555555555,0.8809052208198249,0.2753496652642694,0.2757295596242708,0.6418838422530616,1.93625981310201,0.22754768442373918
Digits,17,Logistic Regression,Raw,Gaussian noise,2.0,0.9351170719766922,360,0.5194444444444445,0.8646079394380177,0.34516349499357324,0.3501948958377601,0.8176537411958422,3.220403497798296,0.34597605969306505
Digits,17,Logistic Regression,Temperature scaled,Gaussian noise,2.0,0.9351170719766922,360,0.5194444444444445,0.8732135766472693,0.3537691322028248,0.35376913220282474,0.8260083768510065,3.4204598557153543,0.34607104995909266
Digits,17,Logistic Regression,Raw,Feature masking,0.0,0.9351170719766922,360,0.9722222222222222,0.9452999816172708,-0.02692224060495141,0.03252358411687273,0.04353206280943033,0.08784129840798009,0.0012154354807356932
Digits,17,Logistic Regression,Temperature scaled,Feature masking,0.0,0.9351170719766922,360,0.9722222222222222,0.9505698254704916,-0.021652396751730585,0.02756210844328316,0.04237032807592514,0.08282209332389397,0.001215302474066739
Digits,17,Logistic Regression,Raw,Feature masking,0.1,0.9351170719766922,360,0.9555555555555556,0.9289528477081083,-0.026602707847447338,0.034100336315363584,0.06920476937999402,0.1403741153392039,0.0038631408883625287
Digits,17,Logistic Regression,Temperature scaled,Feature masking,0.1,0.9351170719766922,360,0.9555555555555556,0.9361326735802146,-0.019422881975341033,0.03063133753425016,0.06799419134365305,0.13519726330383225,0.0038533533299929352
Digits,17,Logistic Regression,Raw,Feature masking,0.2,0.9351170719766922,360,0.9138888888888889,0.8895004373202803,-0.024388451568608582,0.04956094828051384,0.11931901461247028,0.24816083553778276,0.009449594808656753
Digits,17,Logistic Regression,Temperature scaled,Feature masking,0.2,0.9351170719766922,360,0.9138888888888889,0.8993316740718791,-0.014557214817009778,0.0394600656182763,0.11820552173640583,0.24303041685158525,0.009442839792929498
Digits,17,Logistic Regression,Raw,Feature masking,0.3,0.9351170719766922,360,0.9,0.8527832796439488,-0.04721672035605118,0.050760625753182,0.16128497332800207,0.3189831306224847,0.019314667179303455
Digits,17,Logistic Regression,Temperature scaled,Feature masking,0.3,0.9351170719766922,360,0.9,0.8642975120098169,-0.03570248799018316,0.03837236134660757,0.1594629522756741,0.3124980783871178,0.019306310719803522
Digits,17,Logistic Regression,Raw,Feature masking,0.4,0.9351170719766922,360,0.7916666666666666,0.7936546479816197,0.0019879813149530356,0.02826004478691067,0.30624234259824085,0.6172228986005938,0.0741674515932268
Digits,17,Logistic Regression,Temperature scaled,Feature masking,0.4,0.9351170719766922,360,0.7916666666666666,0.8097504412711465,0.018083774604479852,0.030606129662215247,0.30703518374635985,0.6192000600100455,0.07416096656644894
Digits,17,Logistic Regression,Raw,Feature masking,0.5,0.9351170719766922,360,0.7666666666666667,0.76420188967193,-0.0024647769947366838,0.036106002495848916,0.3270473550345415,0.6613156328432399,0.08589395873655645
Digits,17,Logistic Regression,Temperature scaled,Feature masking,0.5,0.9351170719766922,360,0.7666666666666667,0.7820449424454687,0.01537827577880202,0.04497648527466294,0.3267180178872773,0.6599728873770266,0.08590009170178445
Digits,17,Random Forest,Raw,Gaussian noise,0.0,0.2761855919075156,360,0.975,0.7314287029011604,-0.24357129709883962,0.24357129709883962,0.141127654336311,0.36755683080493384,0.001974144037185922
Digits,17,Random Forest,Temperature scaled,Gaussian noise,0.0,0.2761855919075156,360,0.975,0.9641325306616864,-0.010867469338313618,0.017697353625392317,0.0429988356895159,0.08367684727706956,0.001396861073235492
Digits,17,Random Forest,Raw,Gaussian noise,0.25,0.2761855919075156,360,0.9611111111111111,0.5956609673719795,-0.36545014373913165,0.36545014373913154,0.24423922954723518,0.58627697837804,0.004310229748168011
Digits,17,Random Forest,Temperature scaled,Gaussian noise,0.25,0.2761855919075156,360,0.9611111111111111,0.9387130729416286,-0.022398038169482493,0.025169673699516122,0.06692496723980752,0.13850317491645533,0.0037407110064409436
Digits,17,Random Forest,Raw,Gaussian noise,0.5,0.2761855919075156,360,0.9083333333333333,0.4916445540323394,-0.4166887793009939,0.4166887793009939,0.35919177663411544,0.807940181352608,0.01624123794204669
Digits,17,Random Forest,Temperature scaled,Gaussian noise,0.5,0.2761855919075156,360,0.9083333333333333,0.8954498976467714,-0.012883435686561917,0.02441461932087567,0.14565472426719284,0.2822381247782962,0.015725094895576094
Digits,17,Random Forest,Raw,Gaussian noise,1.0,0.2761855919075156,360,0.7555555555555555,0.35881828972261254,-0.396737265832943,0.39673726583294294,0.5485195997212688,1.2085325251326364,0.0965884860626879
Digits,17,Random Forest,Temperature scaled,Gaussian noise,1.0,0.2761855919075156,360,0.7555555555555555,0.7884120139081218,0.03285645835256623,0.04405524867174447,0.35774164963722704,0.7243932989263738,0.09176078003056766
Digits,17,Random Forest,Raw,Gaussian noise,1.5,0.2761855919075156,360,0.6194444444444445,0.3063920590828899,-0.31305238536155455,0.3130523853615545,0.647723134176365,1.4524687126997633,0.20614934102207091
Digits,17,Random Forest,Temperature scaled,Gaussian noise,1.5,0.2761855919075156,360,0.6194444444444445,0.71929883853002,0.0998543940855755,0.11240215658640117,0.5284359180631931,1.1682036172387114,0.19500229047340675
Digits,17,Random Forest,Raw,Gaussian noise,2.0,0.2761855919075156,360,0.44722222222222224,0.26147320787237105,-0.1857490143498512,0.18574901434985122,0.7445283464599378,1.7117555282147545,0.3764511941748181
Digits,17,Random Forest,Temperature scaled,Gaussian noise,2.0,0.2761855919075156,360,0.44722222222222224,0.6330979447258968,0.1858757225036745,0.18997881303659284,0.7341103383208747,1.7073378197751345,0.38311142955725447
Digits,17,Random Forest,Raw,Feature masking,0.0,0.2761855919075156,360,0.975,0.7314287029011604,-0.24357129709883962,0.24357129709883962,0.141127654336311,0.36755683080493384,0.001974144037185922
Digits,17,Random Forest,Temperature scaled,Feature masking,0.0,0.2761855919075156,360,0.975,0.9641325306616864,-0.010867469338313618,0.017697353625392317,0.0429988356895159,0.08367684727706956,0.001396861073235492
Digits,17,Random Forest,Raw,Feature masking,0.1,0.2761855919075156,360,0.9555555555555556,0.6358282663937838,-0.31972728916177184,0.31972728916177195,0.21400578266928577,0.5235459089870377,0.005350391865997894
Digits,17,Random Forest,Temperature scaled,Feature masking,0.1,0.2761855919075156,360,0.9555555555555556,0.946864661812228,-0.008690893743327655,0.02539922168114725,0.06998619771562381,0.13770479784830625,0.004322506367016682
Digits,17,Random Forest,Raw,Feature masking,0.2,0.2761855919075156,360,0.9111111111111111,0.5260942686386653,-0.38501684247244583,0.3850168424724458,0.3286035376679895,0.7518626166303686,0.016770008673631723
Digits,17,Random Forest,Temperature scaled,Feature masking,0.2,0.2761855919075156,360,0.9111111111111111,0.9026393632109574,-0.008471747900153703,0.029724448427077887,0.1302446963613506,0.2814926752061653,0.013739478187549791
Digits,17,Random Forest,Raw,Feature masking,0.3,0.2761855919075156,360,0.8583333333333333,0.4741006759659569,-0.3842326573673764,0.38423265736737655,0.39238418015262966,0.8705957260531019,0.03343808589051299
Digits,17,Random Forest,Temperature scaled,Feature masking,0.3,0.2761855919075156,360,0.8583333333333333,0.8751465903666599,0.01681325703332659,0.034232798487806096,0.2064268223975148,0.3878082949366991,0.03214361764987771
Digits,17,Random Forest,Raw,Feature masking,0.4,0.2761855919075156,360,0.7527777777777778,0.38533647554912676,-0.367441302228651,0.36744130222865096,0.5206833421046496,1.1344196811265872,0.10386872633887677
Digits,17,Random Forest,Temperature scaled,Feature masking,0.4,0.2761855919075156,360,0.7527777777777778,0.804324557117408,0.051546779339630255,0.05913596498978935,0.3498992576112234,0.6998130385290652,0.09802247857187697
Digits,17,Random Forest,Raw,Feature masking,0.5,0.2761855919075156,360,0.6666666666666666,0.3602600845759153,-0.30640658209075133,0.3064065820907513,0.5775063149207855,1.2647294658298174,0.14873803462537333
Digits,17,Random Forest,Temperature scaled,Feature masking,0.5,0.2761855919075156,360,0.6666666666666666,0.7937481644371401,0.1270814977704735,0.13297053722465518,0.4799415115668009,0.9760971938495595,0.15430565428467863
Digits,17,Gradient Boosting,Raw,Gaussian noise,0.0,0.9307546058052777,360,0.9583333333333334,0.9554464335788453,-0.0028868997544880814,0.027944485812884147,0.0568371295227362,0.11544593719432313,0.002038469920681374
Digits,17,Gradient Boosting,Temperature scaled,Gaussian noise,0.0,0.9307546058052777,360,0.9583333333333334,0.9606806974252954,0.002347364091962012,0.024133324516427974,0.05712317178133209,0.11320637204557862,0.002006326539232094
Digits,17,Gradient Boosting,Raw,Gaussian noise,0.25,0.9307546058052777,360,0.9277777777777778,0.916890607404646,-0.010887170373131805,0.03911031358428882,0.09407185280729378,0.2144138839090265,0.00525368166746299
Digits,17,Gradient Boosting,Temperature scaled,Gaussian noise,0.25,0.9307546058052777,360,0.9277777777777778,0.9262591233932082,-0.001518654384569662,0.03980850174172318,0.09362023260584132,0.20998977447927633,0.0052541432342961955
Digits,17,Gradient Boosting,Raw,Gaussian noise,0.5,0.9307546058052777,360,0.8583333333333333,0.8463448787279075,-0.011988454605425747,0.06433205476887813,0.20443064101703673,0.42941918263762885,0.02788830005020202
Digits,17,Gradient Boosting,Temperature scaled,Gaussian noise,0.5,0.9307546058052777,360,0.8583333333333333,0.8598955189070752,0.001562185573741881,0.04695979366053838,0.20444418124532937,0.42600866868982085,0.027822879806691025
Digits,17,Gradient Boosting,Raw,Gaussian noise,1.0,0.9307546058052777,360,0.6805555555555556,0.7071806632015532,0.02662510764599757,0.08312833030642164,0.45855862589315327,1.0372638751405214,0.14073277427795725
Digits,17,Gradient Boosting,Temperature scaled,Gaussian noise,1.0,0.9307546058052777,360,0.6805555555555556,0.7268350140671032,0.04627945851154758,0.09986435410932656,0.4608317504881779,1.050210937999992,0.1404240460259542
Digits,17,Gradient Boosting,Raw,Gaussian noise,1.5,0.9307546058052777,360,0.5194444444444445,0.6323540437264844,0.11290959928203992,0.11290959928203992,0.642804464899029,1.4902804585546017,0.29574181583531
Digits,17,Gradient Boosting,Temperature scaled,Gaussian noise,1.5,0.9307546058052777,360,0.5194444444444445,0.6540850781025287,0.1346406336580842,0.13736540606669306,0.6506123670522264,1.5231999587240863,0.2961518950481754
Digits,17,Gradient Boosting,Raw,Gaussian noise,2.0,0.9307546058052777,360,0.4083333333333333,0.5978822922046524,0.18954895887131906,0.19987426522206023,0.7978566301631768,1.8999827651551362,0.437569862825277
Digits,17,Gradient Boosting,Temperature scaled,Gaussian noise,2.0,0.9307546058052777,360,0.4083333333333333,0.6213106928372778,0.21297735950394447,0.22005338650791723,0.811714104085772,1.955612719380864,0.4377313500280501
Digits,17,Gradient Boosting,Raw,Feature masking,0.0,0.9307546058052777,360,0.9583333333333334,0.9554464335788453,-0.0028868997544880814,0.027944485812884147,0.0568371295227362,0.11544593719432313,0.002038469920681374
Digits,17,Gradient Boosting,Temperature scaled,Feature masking,0.0,0.9307546058052777,360,0.9583333333333334,0.9606806974252954,0.002347364091962012,0.024133324516427974,0.05712317178133209,0.11320637204557862,0.002006326539232094
Digits,17,Gradient Boosting,Raw,Feature masking,0.1,0.9307546058052777,360,0.9305555555555556,0.9178552760015315,-0.012700279554024085,0.02777188798949311,0.1091076870662803,0.23794054721474026,0.009205201233726881
Digits,17,Gradient Boosting,Temperature scaled,Feature masking,0.1,0.9307546058052777,360,0.9305555555555556,0.9260398596290474,-0.004515695926508134,0.021321657527156326,0.10827793014255362,0.236444673740714,0.009098047972144516
Digits,17,Gradient Boosting,Raw,Feature masking,0.2,0.9307546058052777,360,0.8388888888888889,0.848508209698979,0.009619320810090093,0.04434943622337333,0.23190078561382507,0.535616230722484,0.036277473310338836
Digits,17,Gradient Boosting,Temperature scaled,Feature masking,0.2,0.9307546058052777,360,0.8388888888888889,0.8622769902789856,0.023388101390096727,0.05145645724669485,0.23206366309341833,0.5399851364258357,0.036235097583583536
Digits,17,Gradient Boosting,Raw,Feature masking,0.3,0.9307546058052777,360,0.8166666666666667,0.8145978352940652,-0.0020688313726014984,0.05326389674690609,0.26880985360343346,0.5966106180366962,0.052160204930245556
Digits,17,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.9307546058052777,360,0.8166666666666667,0.830187059945881,0.013520393279214393,0.05715915509757284,0.26828724833704093,0.5987110732775635,0.051957748979351355
Digits,17,Gradient Boosting,Raw,Feature masking,0.4,0.9307546058052777,360,0.6833333333333333,0.7232694783700333,0.039936145036699955,0.08311730795023932,0.4552022835051171,1.0471699730406108,0.14738576159465036
Digits,17,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.9307546058052777,360,0.6833333333333333,0.7433164247647183,0.059983091431384916,0.07921382937627679,0.45709775979690115,1.0635044229777455,0.1469015916408986
Digits,17,Gradient Boosting,Raw,Feature masking,0.5,0.9307546058052777,360,0.65,0.7164628160750282,0.06646281607502813,0.10038268808947329,0.518230811503804,1.2218885056787745,0.1951790094435082
Digits,17,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.9307546058052777,360,0.65,0.7382524517403208,0.08825245174032081,0.1123564454891882,0.5217629678828472,1.2479300455199374,0.19467675506399312
Digits,18,Logistic Regression,Raw,Gaussian noise,0.0,0.7711067091784216,360,0.9666666666666667,0.9538541394960877,-0.012812527170579013,0.02231574344942314,0.05711689927050545,0.1263071431826373,0.0027820011684060054
Digits,18,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.7711067091784216,360,0.9666666666666667,0.9692670993360417,0.0026004326693750413,0.01976273515906647,0.055678920195645236,0.12920896014974895,0.0028478482049295356
Digits,18,Logistic Regression,Raw,Gaussian noise,0.25,0.7711067091784216,360,0.95,0.9475440977399463,-0.002455902260053655,0.013088171252173056,0.07365905473258193,0.15144997273699007,0.004330498205142571
Digits,18,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.7711067091784216,360,0.95,0.9647058668364199,0.014705866836419945,0.01696851086937228,0.07470960333526343,0.15707232751096065,0.004328233077543005
Digits,18,Logistic Regression,Raw,Gaussian noise,0.5,0.7711067091784216,360,0.9277777777777778,0.9323983491963276,0.004620571418549768,0.02187289424749777,0.10708541093286868,0.22376388982372117,0.008848759147817922
Digits,18,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.7711067091784216,360,0.9277777777777778,0.9527459166536283,0.024968138875850476,0.031097381611906522,0.10991715048555975,0.24099451632267335,0.00890518514834394
Digits,18,Logistic Regression,Raw,Gaussian noise,1.0,0.7711067091784216,360,0.7527777777777778,0.8806457772590929,0.1278679994813151,0.13398833575466546,0.3878090831968657,0.862607434254544,0.08980163912498762
Digits,18,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.7711067091784216,360,0.7527777777777778,0.9078979128012702,0.15512013502349242,0.17052688670509078,0.4080651253138369,1.0381328589136556,0.09090020418130856
Digits,18,Logistic Regression,Raw,Gaussian noise,1.5,0.7711067091784216,360,0.6888888888888889,0.8804207217305374,0.19153183284164854,0.19274049358047757,0.5045664871765485,1.601930309384706,0.17318940723583748
Digits,18,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.7711067091784216,360,0.6888888888888889,0.9094203656492801,0.2205314767603912,0.22053147676039117,0.5228739637533475,1.9956535573491638,0.17369233244256022
Digits,18,Logistic Regression,Raw,Gaussian noise,2.0,0.7711067091784216,360,0.46111111111111114,0.8936899141726758,0.4325788030615647,0.4337641960017221,0.9288583338879078,3.7719189706149865,0.35668345441102994
Digits,18,Logistic Regression,Temperature scaled,Gaussian noise,2.0,0.7711067091784216,360,0.46111111111111114,0.9195889265541006,0.4584778154429895,0.4584778154429895,0.9616151536613059,4.818385501600645,0.3576669977926704
Digits,18,Logistic Regression,Raw,Feature masking,0.0,0.7711067091784216,360,0.9666666666666667,0.9538541394960877,-0.012812527170579013,0.02231574344942314,0.05711689927050545,0.1263071431826373,0.0027820011684060054
Digits,18,Logistic Regression,Temperature scaled,Feature masking,0.0,0.7711067091784216,360,0.9666666666666667,0.9692670993360417,0.0026004326693750413,0.01976273515906647,0.055678920195645236,0.12920896014974895,0.0028478482049295356
Digits,18,Logistic Regression,Raw,Feature masking,0.1,0.7711067091784216,360,0.9388888888888889,0.9329282610469727,-0.0059606278419161995,0.013277614398021834,0.09874010000357995,0.2129933592671379,0.008059260681346254
Digits,18,Logistic Regression,Temperature scaled,Feature masking,0.1,0.7711067091784216,360,0.9388888888888889,0.9543375062612989,0.01544861737240999,0.03800712962313224,0.09945949529760578,0.22630199420526192,0.00815777455338743
Digits,18,Logistic Regression,Raw,Feature masking,0.2,0.7711067091784216,360,0.9333333333333333,0.8990890345347781,-0.034244298798555284,0.04609457072935809,0.11316136594765536,0.2533287460459259,0.008212097695293335
Digits,18,Logistic Regression,Temperature scaled,Feature masking,0.2,0.7711067091784216,360,0.9333333333333333,0.9287792822950722,-0.00455405103826112,0.024618330638387,0.11006590783909737,0.25394207979729067,0.008688468478507209
Digits,18,Logistic Regression,Raw,Feature masking,0.3,0.7711067091784216,360,0.8638888888888889,0.8540522860195668,-0.009836602869322086,0.04114301593800075,0.18196003701845578,0.3528517522293127,0.026291245755937075
Digits,18,Logistic Regression,Temperature scaled,Feature masking,0.3,0.7711067091784216,360,0.8638888888888889,0.8934298910249506,0.0295410021360617,0.03500870163753615,0.1812673440361799,0.35034465254305797,0.025718268817751543
Digits,18,Logistic Regression,Raw,Feature masking,0.4,0.7711067091784216,360,0.8416666666666667,0.8074992392120669,-0.034167427454599775,0.054259761007916456,0.2408249489926573,0.48360334224599916,0.05123380914194304
Digits,18,Logistic Regression,Temperature scaled,Feature masking,0.4,0.7711067091784216,360,0.8416666666666667,0.8634628544088859,0.021796187742219253,0.04257221706883417,0.2390291778989508,0.48002390783175064,0.051174264523074886
Digits,18,Logistic Regression,Raw,Feature masking,0.5,0.7711067091784216,360,0.7611111111111111,0.7592401945863064,-0.0018709165248046444,0.03272296155107967,0.3402954269209973,0.7011082335152028,0.09440698378242154
Digits,18,Logistic Regression,Temperature scaled,Feature masking,0.5,0.7711067091784216,360,0.7611111111111111,0.8194918187104658,0.058380707599354764,0.062326566769315965,0.3473703468789784,0.7279297996432437,0.09471641303778672
Digits,18,Random Forest,Raw,Gaussian noise,0.0,0.27562689941299007,360,0.9694444444444444,0.73299601521847,-0.23644842922597442,0.23644842922597428,0.1386702804082892,0.3656633401701435,0.0015980995580141813
Digits,18,Random Forest,Temperature scaled,Gaussian noise,0.0,0.27562689941299007,360,0.9694444444444444,0.9672524867662987,-0.0021919576781457284,0.011086741325723919,0.042301446173366015,0.08508704967399369,0.0015705618154623201
Digits,18,Random Forest,Raw,Gaussian noise,0.25,0.27562689941299007,360,0.9583333333333334,0.6078121531860765,-0.35052118014725686,0.35158250289857956,0.2313614400471031,0.5616523465817569,0.0036548970652730264
Digits,18,Random Forest,Temperature scaled,Gaussian noise,0.25,0.27562689941299007,360,0.9583333333333334,0.9496848610337948,-0.008648472299538579,0.022115816393057704,0.056831840068831074,0.11752025084058754,0.003243047295691432
Digits,18,Random Forest,Raw,Gaussian noise,0.5,0.27562689941299007,360,0.9194444444444444,0.5110594229535187,-0.4083850214909257,0.40838502149092554,0.33343797005677545,0.7614892327095981,0.01006570367683057
Digits,18,Random Forest,Temperature scaled,Gaussian noise,0.5,0.27562689941299007,360,0.9194444444444444,0.9061395651827149,-0.013304879261729519,0.03828946225470112,0.1169513336275242,0.23004309949419408,0.009369402904086147
Digits,18,Random Forest,Raw,Gaussian noise,1.0,0.27562689941299007,360,0.775,0.36774312909312284,-0.4072568709068772,0.40725687090687723,0.5335028576847254,1.175355742966146,0.0864518504856417
Digits,18,Random Forest,Temperature scaled,Gaussian noise,1.0,0.27562689941299007,360,0.775,0.7921611227172582,0.017161122717258226,0.05074551406994247,0.3204909928354962,0.6865300945988598,0.08034971825238195
Digits,18,Random Forest,Raw,Gaussian noise,1.5,0.27562689941299007,360,0.6222222222222222,0.30335997585747243,-0.3188622463647498,0.3188622463647498,0.6453618405747441,1.439929584643926,0.19827015547196425
Digits,18,Random Forest,Temperature scaled,Gaussian noise,1.5,0.27562689941299007,360,0.6222222222222222,0.703528902283793,0.08130668006157071,0.08384013591945978,0.5193574156563401,1.1156806527367356,0.18915586341395857
Digits,18,Random Forest,Raw,Gaussian noise,2.0,0.27562689941299007,360,0.5083333333333333,0.2646728973803954,-0.2436604359529379,0.243660435952938,0.7340897564253889,1.6892987041369145,0.3289596234545008
Digits,18,Random Forest,Temperature scaled,Gaussian noise,2.0,0.27562689941299007,360,0.5083333333333333,0.6487328963983633,0.14039956306503,0.14747659043625994,0.6959303651169639,1.6545998100769554,0.3496960200359001
Digits,18,Random Forest,Raw,Feature masking,0.0,0.27562689941299007,360,0.9694444444444444,0.7329960152184701,-0.2364484292259743,0.23644842922597428,0.1386702804082892,0.3656633401701435,0.0015980995580141813
Digits,18,Random Forest,Temperature scaled,Feature masking,0.0,0.27562689941299007,360,0.9694444444444444,0.9672524867662987,-0.0021919576781457284,0.01108674132572392,0.042301446173366015,0.08508704967399369,0.0015705618154623201
Digits,18,Random Forest,Raw,Feature masking,0.1,0.27562689941299007,360,0.9472222222222222,0.6322579505676381,-0.31496427165458407,0.3159944832947956,0.22105830743317686,0.5388116985298452,0.00613317116600577
Digits,18,Random Forest,Temperature scaled,Feature masking,0.1,0.27562689941299007,360,0.9472222222222222,0.9518294420625598,0.0046072198403376285,0.020159509803686373,0.08476408587045081,0.1743010805153913,0.00583922102153007
Digits,18,Random Forest,Raw,Feature masking,0.2,0.27562689941299007,360,0.8972222222222223,0.5496924644798032,-0.347529757742419,0.34752975774241907,0.3034365114582413,0.7003785091227773,0.011941504530800028
Digits,18,Random Forest,Temperature scaled,Feature masking,0.2,0.27562689941299007,360,0.8972222222222223,0.911158644040613,0.01393642181839072,0.031002488576568385,0.13445337152718756,0.2523146218348551,0.011304364268841426
Digits,18,Random Forest,Raw,Feature masking,0.3,0.27562689941299007,360,0.8555555555555555,0.4752140951948804,-0.3803414603606751,0.3803414603606752,0.38754131031269845,0.8634181138061248,0.031059072335734454
Digits,18,Random Forest,Temperature scaled,Feature masking,0.3,0.27562689941299007,360,0.8555555555555555,0.8698069689459291,0.014251413390373613,0.02356564683084101,0.19019347740920606,0.3584733436525058,0.02546431651750423
Digits,18,Random Forest,Raw,Feature masking,0.4,0.27562689941299007,360,0.7583333333333333,0.4018913194212998,-0.3564420139120335,0.35644201391203345,0.501361482133804,1.0948505584062505,0.09467174979551955
Digits,18,Random Forest,Temperature scaled,Feature masking,0.4,0.27562689941299007,360,0.7583333333333333,0.8238292287912135,0.06549589545788015,0.09191409564694542,0.3420095608840198,0.6815406630936747,0.08625460903789264
Digits,18,Random Forest,Raw,Feature masking,0.5,0.27562689941299007,360,0.6444444444444445,0.36823146399894535,-0.27621298044549913,0.2809749381174567,0.573529137933536,1.2569248470324874,0.15972730128827733
Digits,18,Random Forest,Temperature scaled,Feature masking,0.5,0.27562689941299007,360,0.6444444444444445,0.787778096747138,0.14333365230269346,0.1455109905718268,0.49364294748645204,0.9977016046780417,0.15452705986110202
Digits,18,Gradient Boosting,Raw,Gaussian noise,0.0,0.8118611058506524,360,0.9722222222222222,0.9641145398094482,-0.008107682412774042,0.010204386329165278,0.04174439859951358,0.08612041062491346,0.0013030631772301673
Digits,18,Gradient Boosting,Temperature scaled,Gaussian noise,0.0,0.8118611058506524,360,0.9722222222222222,0.975818824406557,0.003596602184334774,0.0103440158567643,0.04141505888148231,0.081725899942248,0.0013004683810731734
Digits,18,Gradient Boosting,Raw,Gaussian noise,0.25,0.8118611058506524,360,0.9388888888888889,0.9302109415922976,-0.008677947296591326,0.034828048149871935,0.08551050390742462,0.16758053803169382,0.005160432473803767
Digits,18,Gradient Boosting,Temperature scaled,Gaussian noise,0.25,0.8118611058506524,360,0.9388888888888889,0.9508939438355817,0.012005054946692795,0.02684188657744384,0.08632347404763369,0.16016466934833334,0.005230453773665918
Digits,18,Gradient Boosting,Raw,Gaussian noise,0.5,0.8118611058506524,360,0.9083333333333333,0.8708226783375456,-0.03751065499578776,0.043841881937996575,0.13695948719858966,0.30482530556680587,0.014482534411104338
Digits,18,Gradient Boosting,Temperature scaled,Gaussian noise,0.5,0.8118611058506524,360,0.9083333333333333,0.9042364070386604,-0.0040969262946729534,0.02427669350259559,0.13182454275880423,0.289957526045933,0.014228011887603219
Digits,18,Gradient Boosting,Raw,Gaussian noise,1.0,0.8118611058506524,360,0.6555555555555556,0.741222265557081,0.08566671000152548,0.0915401237403365,0.45841334642104875,1.0507472099296402,0.15252790894982704
Digits,18,Gradient Boosting,Temperature scaled,Gaussian noise,1.0,0.8118611058506524,360,0.6555555555555556,0.7947963011387397,0.1392407455831841,0.1392407455831841,0.47674081719823375,1.1283390131212905,0.1535781314883181
Digits,18,Gradient Boosting,Raw,Gaussian noise,1.5,0.8118611058506524,360,0.5444444444444444,0.6712097498465073,0.12676530540206288,0.13552271935881258,0.6199961891460787,1.4405088668748975,0.2778304794699815
Digits,18,Gradient Boosting,Temperature scaled,Gaussian noise,1.5,0.8118611058506524,360,0.5444444444444444,0.7323504635893942,0.18790601914494975,0.19101802544273258,0.6453205533271313,1.5663250069840071,0.27878209764720463
Digits,18,Gradient Boosting,Raw,Gaussian noise,2.0,0.8118611058506524,360,0.40555555555555556,0.631065565176255,0.22551000962069945,0.2265933155789707,0.7945653221005786,1.978243046814273,0.41422455672653713
Digits,18,Gradient Boosting,Temperature scaled,Gaussian noise,2.0,0.8118611058506524,360,0.40555555555555556,0.6950289969573321,0.28947344140177655,0.29259884340913805,0.8384143041294804,2.2042601864767004,0.4169886848221893
Digits,18,Gradient Boosting,Raw,Feature masking,0.0,0.8118611058506524,360,0.9722222222222222,0.9641145398094482,-0.008107682412774042,0.010204386329165278,0.04174439859951358,0.08612041062491346,0.0013030631772301673
Digits,18,Gradient Boosting,Temperature scaled,Feature masking,0.0,0.8118611058506524,360,0.9722222222222222,0.975818824406557,0.003596602184334774,0.0103440158567643,0.04141505888148231,0.081725899942248,0.0013004683810731734
Digits,18,Gradient Boosting,Raw,Feature masking,0.1,0.8118611058506524,360,0.9333333333333333,0.9214585717009612,-0.01187476163237211,0.02410411897903702,0.10603139154856617,0.21900497300834568,0.007845415957332508
Digits,18,Gradient Boosting,Temperature scaled,Feature masking,0.1,0.8118611058506524,360,0.9333333333333333,0.9432190920346539,0.00988575870132058,0.028475628959287798,0.10657448945693611,0.21774151502770778,0.007676350150785284
Digits,18,Gradient Boosting,Raw,Feature masking,0.2,0.8118611058506524,360,0.8833333333333333,0.8605935437717279,-0.022739789561605384,0.04909792422964197,0.1670375960392027,0.3726809546381672,0.01727811966162566
Digits,18,Gradient Boosting,Temperature scaled,Feature masking,0.2,0.8118611058506524,360,0.8833333333333333,0.8918787531998068,0.008545419866473503,0.03041934785849644,0.1659426439597154,0.37002473283263826,0.01744701341019109
