dataset,seed,model,severity,n_test,n_errors,accuracy,confidence_all,confidence_correct,confidence_error,margin_all,margin_correct,margin_error,high_confidence_error_rate,vote_agreement,vote_agreement_error,vote_entropy,vote_entropy_error,disagreement_confidence_correlation
Breast Cancer,6,Random Forest,1.5,114,21,0.8157894736842105,0.6819148705096074,0.7034051203277009,0.5867437641723355,0.36382974101921467,0.406810240655402,0.17348752834467118,0.0,0.682561403508772,0.6144761904761906,0.8275987630414938,0.9335007777675002,-0.957892097564376
Breast Cancer,6,Random Forest,2.0,114,33,0.7105263157894737,0.6681516290726817,0.705481951793063,0.5765226551226552,0.33630325814536344,0.4109639035861258,0.15304531024531023,0.0,0.679122807017544,0.6184242424242423,0.8498809616341663,0.9464622452205265,-0.9259748328975375
Breast Cancer,6,Gradient Boosting,0.0,114,5,0.956140350877193,0.9838450665051794,0.9850563648810344,0.9574387619115411,6.443855356016299,6.530402287610611,4.557132247260253,0.8,,,,,
Breast Cancer,6,Gradient Boosting,0.25,114,6,0.9473684210526315,0.9744102043769243,0.9807035678139605,0.8611296625102728,6.009879823220927,6.1595854432530865,3.315178662642085,0.6666666666666666,,,,,
Breast Cancer,6,Gradient Boosting,0.5,114,12,0.8947368421052632,0.9435349662676703,0.9610170862885121,0.7949369460905148,4.982669461456237,5.345491605809731,1.8986812344515398,0.4166666666666667,,,,,
Breast Cancer,6,Gradient Boosting,1.0,114,22,0.8070175438596491,0.894764265404589,0.9271115762923302,0.7594936926013073,3.659923614085003,4.197048962771246,1.4137630650334432,0.2727272727272727,,,,,
Breast Cancer,6,Gradient Boosting,1.5,114,28,0.7543859649122807,0.8716176964122844,0.894356358435751,0.8017775201973514,2.944850105827323,3.3166275169674213,1.8029623430398796,0.25,,,,,
Breast Cancer,6,Gradient Boosting,2.0,114,33,0.7105263157894737,0.8747135109652414,0.9036601989579227,0.8036625495286598,2.763848089549552,3.1539906757775262,1.806225377899071,0.3333333333333333,,,,,
Breast Cancer,7,Logistic Regression,0.0,114,3,0.9736842105263158,0.9593824379278842,0.9671880462106553,0.6705749314653483,6.909679754076427,7.077141839448618,0.7135825953053573,0.0,,,,,
Breast Cancer,7,Logistic Regression,0.25,114,4,0.9649122807017544,0.9575944103346863,0.9653880066154598,0.7432705126134163,6.890672320115064,7.099141258675331,1.1577765097077448,0.0,,,,,
Breast Cancer,7,Logistic Regression,0.5,114,2,0.9824561403508771,0.9545722974932452,0.9555457261179929,0.9000602945073771,6.864076449350378,6.94508240532975,2.3277429145054906,0.5,,,,,
Breast Cancer,7,Logistic Regression,1.0,114,7,0.9385964912280702,0.9558685363271083,0.9638415996075792,0.8339945690399089,7.2129292630759,7.558960545554578,1.923593945187519,0.2857142857142857,,,,,
Breast Cancer,7,Logistic Regression,1.5,114,17,0.8508771929824561,0.945447573573911,0.9592576740842518,0.8666487647796143,7.744186925880121,8.436883204986787,3.791743450977387,0.5294117647058824,,,,,
Breast Cancer,7,Logistic Regression,2.0,114,25,0.7807017543859649,0.9363576863395909,0.9492365385720264,0.8905089723921203,7.771957371603523,8.872018845832828,3.855738523347193,0.6,,,,,
Breast Cancer,7,Random Forest,0.0,114,4,0.9649122807017544,0.9221983709273183,0.9328928571428573,0.6281,0.8443967418546366,0.8657857142857143,0.2562,0.0,0.9201754385964913,0.6729999999999999,0.2775130958168843,0.8604606429745623,-0.985758949801647
Breast Cancer,7,Random Forest,0.25,114,7,0.9385964912280702,0.8882941938178781,0.9084808633733867,0.5797265306122449,0.7765883876357561,0.8169617267467735,0.15945306122448982,0.0,0.8836140350877193,0.6074285714285715,0.40301551164763016,0.9441572714519448,-0.9798669743289002
Breast Cancer,7,Random Forest,0.5,114,3,0.9736842105263158,0.8354692982456141,0.840318018018018,0.6560666666666667,0.670938596491228,0.680636036036036,0.3121333333333334,0.0,0.8278947368421053,0.6973333333333334,0.5512414877330266,0.8547784174160405,-0.9750061557613063
Breast Cancer,7,Random Forest,1.0,114,10,0.9122807017543859,0.737386006683375,0.7527274725274726,0.5778347619047619,0.47477201336675023,0.505454945054945,0.15566952380952387,0.0,0.7327368421052631,0.628,0.7534635756255763,0.9391900594713706,-0.9524424141164606
Breast Cancer,7,Random Forest,1.5,114,27,0.7631578947368421,0.6720665831244779,0.7003545703338807,0.5809164021164022,0.34413316624895574,0.40070914066776137,0.16183280423280427,0.0,0.6793684210526316,0.6331851851851852,0.8496933628132229,0.9337581238541249,-0.9124884239985072
Breast Cancer,7,Random Forest,2.0,114,23,0.7982456140350878,0.6374927318295739,0.6518878074306647,0.5805383022774325,0.2749854636591479,0.30377561486132915,0.1610766045548654,0.0,0.6477543859649123,0.6219130434782609,0.8843787161830184,0.9384951140664607,-0.9148756669984887
Breast Cancer,7,Gradient Boosting,0.0,114,6,0.9473684210526315,0.9723839647715382,0.9863024195522289,0.7218517787191088,5.73304731788338,5.991268650373281,1.0850633330651644,0.16666666666666666,,,,,
Breast Cancer,7,Gradient Boosting,0.25,114,5,0.956140350877193,0.9564243082734152,0.9657618492508301,0.7528659149657702,5.005034269410455,5.179797270418191,1.1952008474417888,0.0,,,,,
Breast Cancer,7,Gradient Boosting,0.5,114,6,0.9473684210526315,0.9323240073115602,0.9406637444904649,0.7822087380912759,4.2219761515338,4.377472041617662,1.4230501300242768,0.16666666666666666,,,,,
Breast Cancer,7,Gradient Boosting,1.0,114,13,0.8859649122807017,0.8872605777889357,0.9024967762332328,0.7688870360293968,3.2380740797803487,3.4691406718956115,1.442864402577157,0.3076923076923077,,,,,
Breast Cancer,7,Gradient Boosting,1.5,114,26,0.7719298245614035,0.8626957951820959,0.8847516426521497,0.7880452345142218,2.7224424915986405,3.0343897445804804,1.6666210199677964,0.3076923076923077,,,,,
Breast Cancer,7,Gradient Boosting,2.0,114,31,0.7280701754385965,0.8392294601168276,0.8565477707162463,0.7928610801248354,2.248608417065327,2.474487122606784,1.6438363990027165,0.22580645161290322,,,,,
Breast Cancer,8,Logistic Regression,0.0,114,5,0.956140350877193,0.9530664719513883,0.9674680014992645,0.6391131278076865,7.40269318480839,7.706689998435242,0.7755626477430487,0.2,,,,,
Breast Cancer,8,Logistic Regression,0.25,114,7,0.9385964912280702,0.9591228008522434,0.9731347431077544,0.7449402549465781,7.478815535142406,7.873651574411226,1.4434646491761487,0.14285714285714285,,,,,
Breast Cancer,8,Logistic Regression,0.5,114,6,0.9473684210526315,0.9501295592454522,0.9645191786721682,0.6911164095645642,7.570856336778936,7.933850838515421,1.0369553055221898,0.16666666666666666,,,,,
Breast Cancer,8,Logistic Regression,1.0,114,12,0.8947368421052632,0.9486468965803007,0.9570777186484039,0.876984909001425,7.654148850984099,8.105389762135864,3.8186011061940746,0.5833333333333334,,,,,
Breast Cancer,8,Logistic Regression,1.5,114,12,0.8947368421052632,0.9670383767950999,0.9751277117021289,0.8982790300853515,8.419983591058605,9.003655499947271,3.458772365504944,0.75,,,,,
Breast Cancer,8,Logistic Regression,2.0,114,19,0.8333333333333334,0.9351154956911397,0.9467631655444435,0.8768771464246212,8.345023273279182,9.282431882924206,3.6579802250540574,0.6842105263157895,,,,,
Breast Cancer,8,Random Forest,0.0,114,6,0.9473684210526315,0.9313629490392648,0.9435152998236332,0.7126206349206349,0.8627258980785296,0.8870305996472662,0.4252412698412698,0.16666666666666666,0.9253684210526316,0.6886666666666666,0.24381526079913587,0.8016916124358758,-0.9905514133253921
Breast Cancer,8,Random Forest,0.25,114,10,0.9122807017543859,0.8984041771094402,0.921098717948718,0.6623809523809523,0.7968083542188805,0.8421974358974359,0.32476190476190475,0.0,0.8897543859649123,0.6572,0.372139744721703,0.8731197680269916,-0.9873004092494364
Breast Cancer,8,Random Forest,0.5,114,8,0.9298245614035088,0.833990643274854,0.8517081311769992,0.5992339285714285,0.6679812865497076,0.7034162623539981,0.19846785714285708,0.0,0.8216140350877194,0.6034999999999999,0.5543208579603759,0.9519186500789459,-0.9830521450779978
Breast Cancer,8,Random Forest,1.0,114,24,0.7894736842105263,0.7202506683375104,0.7532139682539682,0.5966382936507937,0.4405013366750209,0.5064279365079366,0.19327658730158728,0.0,0.7181052631578947,0.6336666666666667,0.7734646118193895,0.9281443363719967,-0.9587045883969331
Breast Cancer,8,Random Forest,1.5,114,21,0.8157894736842105,0.6711765664160401,0.6903879160266257,0.5860977324263038,0.34235313283208024,0.38077583205325144,0.1721954648526077,0.0,0.6730526315789473,0.6245714285714286,0.8620839440040509,0.9448515096275898,-0.9361050334205412
Breast Cancer,8,Random Forest,2.0,114,34,0.7017543859649122,0.6565519632414369,0.6818870238095238,0.596940056022409,0.31310392648287383,0.36377404761904764,0.19388011204481798,0.0,0.6628070175438595,0.6324705882352941,0.8729878746726584,0.930876929551036,-0.9260269976637096
Breast Cancer,8,Gradient Boosting,0.0,114,4,0.9649122807017544,0.9620464209590684,0.9673969519290987,0.8149068192832347,5.7373023217396755,5.863425601779253,2.268912120651219,0.25,,,,,
Breast Cancer,8,Gradient Boosting,0.25,114,7,0.9385964912280702,0.9557293181591869,0.9659403647377872,0.7996461776005813,5.3380908661360635,5.548857030634718,2.116379494513782,0.42857142857142855,,,,,
Breast Cancer,8,Gradient Boosting,0.5,114,8,0.9298245614035088,0.9301564756951654,0.9395873115782161,0.805197900244744,4.5027170479654375,4.708244748645714,1.7794750139517648,0.125,,,,,
Breast Cancer,8,Gradient Boosting,1.0,114,23,0.7982456140350878,0.8808281172349096,0.8972401635235596,0.815893499310251,3.2398559150583544,3.530969244884518,2.088059697050489,0.391304347826087,,,,,
Breast Cancer,8,Gradient Boosting,1.5,114,31,0.7280701754385965,0.8577213688637844,0.8957080395600412,0.7560151215157418,2.611965331487641,3.047534536776662,1.4457639108751013,0.22580645161290322,,,,,
Breast Cancer,8,Gradient Boosting,2.0,114,39,0.6578947368421053,0.8402648594650909,0.8601796750388305,0.8019671372078995,2.3572058771306046,2.668518979742814,1.7585268336455862,0.3076923076923077,,,,,
Breast Cancer,9,Logistic Regression,0.0,114,0,1.0,0.9778493059308716,0.9778493059308716,,8.34614324714513,8.34614324714513,,,,,,,
Breast Cancer,9,Logistic Regression,0.25,114,1,0.9912280701754386,0.9751495895922621,0.9784285451919434,0.6046276068282525,8.200762465753076,8.269576428686156,0.42478465431493784,0.0,,,,,
Breast Cancer,9,Logistic Regression,0.5,114,2,0.9824561403508771,0.9694778986293531,0.9734809853142546,0.745305044274869,8.48779865635397,8.620152088287236,1.076006468091076,0.0,,,,,
Breast Cancer,9,Logistic Regression,1.0,114,8,0.9298245614035088,0.9645414390101154,0.9726179451573443,0.8575277325593342,9.79544014875768,10.366892341521535,2.2236985946365913,0.5,,,,,
Breast Cancer,9,Logistic Regression,1.5,114,11,0.9035087719298246,0.9573411142419684,0.9690411598263933,0.8477861419514429,10.048435687104838,10.728714891696079,3.6785485895687047,0.45454545454545453,,,,,
Breast Cancer,9,Logistic Regression,2.0,114,19,0.8333333333333334,0.9501967638118036,0.9728111913358783,0.8371246261914306,10.13266425083836,11.434177249890444,3.625099255577935,0.47368421052631576,,,,,
Breast Cancer,9,Random Forest,0.0,114,5,0.956140350877193,0.9318055137844612,0.9460324159021405,0.6216590476190476,0.8636110275689222,0.8920648318042813,0.24331809523809528,0.0,0.9265964912280702,0.6264000000000001,0.25478997547347465,0.9398390036267831,-0.9881459604939304
Breast Cancer,9,Random Forest,0.25,114,4,0.9649122807017544,0.8984096073517127,0.9065346753246754,0.6749702380952382,0.7968192147034252,0.8130693506493507,0.34994047619047625,0.0,0.8911929824561402,0.7,0.3660886838448418,0.8778162232259583,-0.9857000564118051
Breast Cancer,9,Random Forest,0.5,114,8,0.9298245614035088,0.8455482038429405,0.8645747529200357,0.5934464285714287,0.6910964076858814,0.7291495058400719,0.18689285714285722,0.0,0.8364210526315791,0.6225,0.5226436947842736,0.916501846725891,-0.9764057636227537
Breast Cancer,9,Random Forest,1.0,114,9,0.9210526315789473,0.7900097326649957,0.807478276643991,0.586210052910053,0.5800194653299916,0.6149565532879818,0.17242010582010586,0.0,0.7809122807017544,0.6404444444444445,0.65447687609683,0.9273323755170654,-0.9676565041492129
Breast Cancer,9,Random Forest,1.5,114,23,0.7982456140350878,0.7113925647451963,0.7459612244897956,0.574620910973085,0.4227851294903927,0.49192244897959175,0.14924182194616983,0.0,0.7134736842105263,0.6208695652173913,0.7817668771123985,0.9410872665689615,-0.9475653101965532
Breast Cancer,9,Random Forest,2.0,114,29,0.7456140350877193,0.6745611111111111,0.7028218487394957,0.5917279146141216,0.3491222222222222,0.4056436974789916,0.18345582922824305,0.0,0.6868771929824561,0.6406896551724138,0.8199111543698152,0.9235309307460284,-0.9464474251156657
Breast Cancer,9,Gradient Boosting,0.0,114,2,0.9824561403508771,0.9763890108717276,0.9812844232726041,0.70224591642264,5.888889882345957,5.975084664589432,1.0619820767112722,0.0,,,,,
Breast Cancer,9,Gradient Boosting,0.25,114,3,0.9736842105263158,0.9778863772222413,0.9805928127158273,0.8777482639595636,5.556206971811379,5.644269077893198,2.297909046784127,0.3333333333333333,,,,,
Breast Cancer,9,Gradient Boosting,0.5,114,9,0.9210526315789473,0.9441589469363846,0.9628835375276485,0.7257053900383035,4.736748601590078,5.0212592895521055,1.417457242033083,0.2222222222222222,,,,,
Breast Cancer,9,Gradient Boosting,1.0,114,16,0.8596491228070176,0.9328913381442001,0.9544913005793273,0.8005915682290463,4.209114168991956,4.575220370538592,1.966713684518814,0.375,,,,,
Breast Cancer,9,Gradient Boosting,1.5,114,31,0.7280701754385965,0.8763615889990286,0.9180642843001604,0.7647059854508366,3.1478762938379865,3.7646141068500087,1.4966105364187001,0.16129032258064516,,,,,
Breast Cancer,9,Gradient Boosting,2.0,114,35,0.6929824561403509,0.8405984665466897,0.8706602019015636,0.772744835317117,2.678326412630675,3.0730129055235835,1.787462614386682,0.3142857142857143,,,,,
Breast Cancer,10,Logistic Regression,0.0,114,3,0.9736842105263158,0.9677916778191268,0.9740151482315552,0.7375232725592714,8.231345015255322,8.422659054806667,1.152725551855611,0.0,,,,,
Breast Cancer,10,Logistic Regression,0.25,114,5,0.956140350877193,0.9675084987978692,0.979749191925804,0.700661388608891,8.181112657469628,8.513222363203678,0.9411210724673961,0.0,,,,,
Breast Cancer,10,Logistic Regression,0.5,114,5,0.956140350877193,0.9502702562079839,0.9603265000304392,0.731044140878461,7.970460204113032,8.2825925159382,1.165975806324398,0.0,,,,,
Breast Cancer,10,Logistic Regression,1.0,114,5,0.956140350877193,0.9681218362242663,0.9729249941802336,0.8634129927841793,9.088469023142624,9.403333370852335,2.224426243070879,0.8,,,,,
Breast Cancer,10,Logistic Regression,1.5,114,16,0.8596491228070176,0.9559203784152481,0.9660823888668253,0.8936780643993387,8.817455590407823,9.589945759425076,4.085953305177149,0.625,,,,,
Breast Cancer,10,Logistic Regression,2.0,114,18,0.8421052631578947,0.9529440571603573,0.9668962497879899,0.8785323631463162,9.118220730765952,10.044360791358717,4.178807074271195,0.6111111111111112,,,,,
Breast Cancer,10,Random Forest,0.0,114,9,0.9210526315789473,0.9463035923141186,0.9639132879818594,0.7408571428571429,0.8926071846282373,0.9278265759637189,0.4817142857142858,0.1111111111111111,0.9493684210526315,0.7533333333333333,0.18512107394047897,0.7299817877624305,-0.9861577526071923
Breast Cancer,10,Random Forest,0.25,114,10,0.9122807017543859,0.9129658312447787,0.9356029304029305,0.67754,0.8259316624895572,0.8712058608058608,0.35508000000000006,0.1,0.9150877192982455,0.6864,0.2994954053834991,0.8196559492654115,-0.9883103575917354
Breast Cancer,10,Random Forest,0.5,114,9,0.9210526315789473,0.8499881370091896,0.8677715192743765,0.6425153439153438,0.6999762740183794,0.7355430385487528,0.2850306878306877,0.0,0.8502105263157895,0.6626666666666667,0.4933368153632133,0.8803932980921269,-0.9799086300144794
Breast Cancer,10,Random Forest,1.0,114,10,0.9122807017543859,0.7657125730994151,0.7841209249084249,0.5742657142857143,0.5314251461988304,0.5682418498168498,0.14853142857142848,0.0,0.765298245614035,0.6127999999999999,0.6770583829914396,0.9528785101210524,-0.9747392638540515
Breast Cancer,10,Random Forest,1.5,114,22,0.8070175438596491,0.7087498746867168,0.733993374741201,0.6031861471861473,0.4174997493734337,0.4679867494824016,0.20637229437229437,0.0,0.7157543859649124,0.6392727272727273,0.7770311834510237,0.8993860215413453,-0.9577197648942779
Breast Cancer,10,Random Forest,2.0,114,28,0.7543859649122807,0.6701630325814538,0.6862460132890366,0.6207653061224488,0.34032606516290737,0.3724920265780731,0.24153061224489797,0.0,0.6809122807017542,0.6641428571428571,0.8537128984857357,0.894694550442877,-0.9065680393055766
Breast Cancer,10,Gradient Boosting,0.0,114,3,0.9736842105263158,0.9625855799809697,0.9699151879896949,0.6913900836581308,6.341112429256487,6.4595081306597715,1.960471477334963,0.3333333333333333,,,,,
Breast Cancer,10,Gradient Boosting,0.25,114,10,0.9122807017543859,0.9684546005883332,0.9891966888571819,0.752736882592305,5.954543097125434,6.393437272010916,1.390043678316425,0.1,,,,,
Breast Cancer,10,Gradient Boosting,0.5,114,7,0.9385964912280702,0.9485318821047638,0.9584566265617138,0.7968250739771018,5.136618164521961,5.328526245971758,2.2031660623607694,0.2857142857142857,,,,,
Breast Cancer,10,Gradient Boosting,1.0,114,9,0.9210526315789473,0.9174779979426295,0.9347659692144068,0.7157849997718961,4.156228127304304,4.421560794560125,1.060680342653056,0.1111111111111111,,,,,
Breast Cancer,10,Gradient Boosting,1.5,114,27,0.7631578947368421,0.8752677055897287,0.9138504809505843,0.7509454294269722,3.308127926952189,3.9041071987924667,1.387750273244627,0.2222222222222222,,,,,
Breast Cancer,10,Gradient Boosting,2.0,114,31,0.7280701754385965,0.8596314696998572,0.8852658891133137,0.7909973790122157,2.667475017491158,3.0237990019029595,1.7134462850337544,0.3225806451612903,,,,,
Breast Cancer,11,Logistic Regression,0.0,114,1,0.9912280701754386,0.9727206984233157,0.9756959800448546,0.6365138751894256,8.75621376282779,8.828744282040445,0.5602650917977403,0.0,,,,,
Breast Cancer,11,Logistic Regression,0.25,114,0,1.0,0.973870551785603,0.973870551785603,,8.761458132121092,8.761458132121092,,,,,,,
Breast Cancer,11,Logistic Regression,0.5,114,4,0.9649122807017544,0.9702894501060702,0.9806978566136589,0.6840582711473776,8.69992179553274,8.984554377583072,0.872525789148652,0.0,,,,,
Breast Cancer,11,Logistic Regression,1.0,114,8,0.9298245614035088,0.9570549754952424,0.9664216172945069,0.8329469716549884,8.726093152992751,9.252724267618065,1.7482308842073397,0.25,,,,,
Breast Cancer,11,Logistic Regression,1.5,114,12,0.8947368421052632,0.9575469595725313,0.9727423301325926,0.828386309812014,9.629833015265975,10.464486514796981,2.5352782692524305,0.5,,,,,
Breast Cancer,11,Logistic Regression,2.0,114,20,0.8245614035087719,0.9686545516846479,0.9862870346726376,0.8857818816410973,10.630262022841858,11.895506569227429,4.683612654829681,0.65,,,,,
Breast Cancer,11,Random Forest,0.0,114,4,0.9649122807017544,0.9377860902255639,0.9489277056277057,0.6313916666666667,0.8755721804511278,0.8978554112554111,0.26278333333333326,0.0,0.9350877192982455,0.61,0.22562198094447486,0.9429479621944924,-0.989135993303215
Breast Cancer,11,Random Forest,0.25,114,2,0.9824561403508771,0.9179286549707603,0.9214993622448979,0.7179690476190477,0.8358573099415204,0.8429987244897958,0.43593809523809524,0.0,0.9127368421052632,0.6799999999999999,0.3169210860479574,0.8829954369195956,-0.9840017786420174
