dataset,seed,model,calibration,shift,severity,temperature,n_test,coverage,risk
Wine,13,Gradient Boosting,Raw,Feature masking,0.2,0.049787319112772135,36,0.30000000000000004,0.0
Wine,13,Gradient Boosting,Raw,Feature masking,0.2,0.049787319112772135,36,0.4,0.0
Wine,13,Gradient Boosting,Raw,Feature masking,0.2,0.049787319112772135,36,0.5,0.0
Wine,13,Gradient Boosting,Raw,Feature masking,0.2,0.049787319112772135,36,0.6,0.0
Wine,13,Gradient Boosting,Raw,Feature masking,0.2,0.049787319112772135,36,0.7000000000000001,0.0
Wine,13,Gradient Boosting,Raw,Feature masking,0.2,0.049787319112772135,36,0.8,0.0
Wine,13,Gradient Boosting,Raw,Feature masking,0.2,0.049787319112772135,36,0.9,0.030303030303030304
Wine,13,Gradient Boosting,Raw,Feature masking,0.2,0.049787319112772135,36,1.0,0.027777777777777776
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.2,0.049787319112772135,36,0.1,0.0
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.2,0.049787319112772135,36,0.2,0.0
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.2,0.049787319112772135,36,0.30000000000000004,0.0
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.2,0.049787319112772135,36,0.4,0.0
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.2,0.049787319112772135,36,0.5,0.0
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.2,0.049787319112772135,36,0.6,0.0
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.2,0.049787319112772135,36,0.7000000000000001,0.0
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.2,0.049787319112772135,36,0.8,0.034482758620689655
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.2,0.049787319112772135,36,0.9,0.030303030303030304
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.2,0.049787319112772135,36,1.0,0.027777777777777776
Wine,13,Gradient Boosting,Raw,Feature masking,0.3,0.049787319112772135,36,0.1,0.0
Wine,13,Gradient Boosting,Raw,Feature masking,0.3,0.049787319112772135,36,0.2,0.0
Wine,13,Gradient Boosting,Raw,Feature masking,0.3,0.049787319112772135,36,0.30000000000000004,0.0
Wine,13,Gradient Boosting,Raw,Feature masking,0.3,0.049787319112772135,36,0.4,0.0
Wine,13,Gradient Boosting,Raw,Feature masking,0.3,0.049787319112772135,36,0.5,0.0
Wine,13,Gradient Boosting,Raw,Feature masking,0.3,0.049787319112772135,36,0.6,0.0
Wine,13,Gradient Boosting,Raw,Feature masking,0.3,0.049787319112772135,36,0.7000000000000001,0.038461538461538464
Wine,13,Gradient Boosting,Raw,Feature masking,0.3,0.049787319112772135,36,0.8,0.06896551724137931
Wine,13,Gradient Boosting,Raw,Feature masking,0.3,0.049787319112772135,36,0.9,0.06060606060606061
Wine,13,Gradient Boosting,Raw,Feature masking,0.3,0.049787319112772135,36,1.0,0.1111111111111111
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.049787319112772135,36,0.1,0.25
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.049787319112772135,36,0.2,0.25
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.049787319112772135,36,0.30000000000000004,0.18181818181818182
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.049787319112772135,36,0.4,0.13333333333333333
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.049787319112772135,36,0.5,0.1111111111111111
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.049787319112772135,36,0.6,0.09090909090909091
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.049787319112772135,36,0.7000000000000001,0.07692307692307693
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.049787319112772135,36,0.8,0.06896551724137931
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.049787319112772135,36,0.9,0.06060606060606061
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.3,0.049787319112772135,36,1.0,0.1111111111111111
Wine,13,Gradient Boosting,Raw,Feature masking,0.4,0.049787319112772135,36,0.1,0.0
Wine,13,Gradient Boosting,Raw,Feature masking,0.4,0.049787319112772135,36,0.2,0.0
Wine,13,Gradient Boosting,Raw,Feature masking,0.4,0.049787319112772135,36,0.30000000000000004,0.0
Wine,13,Gradient Boosting,Raw,Feature masking,0.4,0.049787319112772135,36,0.4,0.0
Wine,13,Gradient Boosting,Raw,Feature masking,0.4,0.049787319112772135,36,0.5,0.0
Wine,13,Gradient Boosting,Raw,Feature masking,0.4,0.049787319112772135,36,0.6,0.0
Wine,13,Gradient Boosting,Raw,Feature masking,0.4,0.049787319112772135,36,0.7000000000000001,0.038461538461538464
Wine,13,Gradient Boosting,Raw,Feature masking,0.4,0.049787319112772135,36,0.8,0.034482758620689655
Wine,13,Gradient Boosting,Raw,Feature masking,0.4,0.049787319112772135,36,0.9,0.030303030303030304
Wine,13,Gradient Boosting,Raw,Feature masking,0.4,0.049787319112772135,36,1.0,0.08333333333333333
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.049787319112772135,36,0.1,0.0
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.049787319112772135,36,0.2,0.125
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.049787319112772135,36,0.30000000000000004,0.09090909090909091
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.049787319112772135,36,0.4,0.06666666666666667
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.049787319112772135,36,0.5,0.05555555555555555
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.049787319112772135,36,0.6,0.045454545454545456
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.049787319112772135,36,0.7000000000000001,0.038461538461538464
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.049787319112772135,36,0.8,0.034482758620689655
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.049787319112772135,36,0.9,0.030303030303030304
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.4,0.049787319112772135,36,1.0,0.08333333333333333
Wine,13,Gradient Boosting,Raw,Feature masking,0.5,0.049787319112772135,36,0.1,0.0
Wine,13,Gradient Boosting,Raw,Feature masking,0.5,0.049787319112772135,36,0.2,0.0
Wine,13,Gradient Boosting,Raw,Feature masking,0.5,0.049787319112772135,36,0.30000000000000004,0.0
Wine,13,Gradient Boosting,Raw,Feature masking,0.5,0.049787319112772135,36,0.4,0.06666666666666667
Wine,13,Gradient Boosting,Raw,Feature masking,0.5,0.049787319112772135,36,0.5,0.05555555555555555
Wine,13,Gradient Boosting,Raw,Feature masking,0.5,0.049787319112772135,36,0.6,0.045454545454545456
Wine,13,Gradient Boosting,Raw,Feature masking,0.5,0.049787319112772135,36,0.7000000000000001,0.11538461538461539
Wine,13,Gradient Boosting,Raw,Feature masking,0.5,0.049787319112772135,36,0.8,0.20689655172413793
Wine,13,Gradient Boosting,Raw,Feature masking,0.5,0.049787319112772135,36,0.9,0.2727272727272727
Wine,13,Gradient Boosting,Raw,Feature masking,0.5,0.049787319112772135,36,1.0,0.2777777777777778
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.049787319112772135,36,0.1,0.0
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.049787319112772135,36,0.2,0.125
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.049787319112772135,36,0.30000000000000004,0.09090909090909091
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.049787319112772135,36,0.4,0.13333333333333333
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.049787319112772135,36,0.5,0.1111111111111111
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.049787319112772135,36,0.6,0.09090909090909091
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.049787319112772135,36,0.7000000000000001,0.11538461538461539
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.049787319112772135,36,0.8,0.20689655172413793
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.049787319112772135,36,0.9,0.2727272727272727
Wine,13,Gradient Boosting,Temperature scaled,Feature masking,0.5,0.049787319112772135,36,1.0,0.2777777777777778
Wine,14,Logistic Regression,Raw,Gaussian noise,0.0,0.049787320548964786,36,0.1,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,0.0,0.049787320548964786,36,0.2,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,0.0,0.049787320548964786,36,0.30000000000000004,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,0.0,0.049787320548964786,36,0.4,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,0.0,0.049787320548964786,36,0.5,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,0.0,0.049787320548964786,36,0.6,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,0.0,0.049787320548964786,36,0.7000000000000001,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,0.0,0.049787320548964786,36,0.8,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,0.0,0.049787320548964786,36,0.9,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,0.0,0.049787320548964786,36,1.0,0.0
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.049787320548964786,36,0.1,0.0
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.049787320548964786,36,0.2,0.0
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.049787320548964786,36,0.30000000000000004,0.0
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.049787320548964786,36,0.4,0.0
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.049787320548964786,36,0.5,0.0
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.049787320548964786,36,0.6,0.0
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.049787320548964786,36,0.7000000000000001,0.0
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.049787320548964786,36,0.8,0.0
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.049787320548964786,36,0.9,0.0
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.0,0.049787320548964786,36,1.0,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,0.25,0.049787320548964786,36,0.1,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,0.25,0.049787320548964786,36,0.2,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,0.25,0.049787320548964786,36,0.30000000000000004,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,0.25,0.049787320548964786,36,0.4,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,0.25,0.049787320548964786,36,0.5,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,0.25,0.049787320548964786,36,0.6,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,0.25,0.049787320548964786,36,0.7000000000000001,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,0.25,0.049787320548964786,36,0.8,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,0.25,0.049787320548964786,36,0.9,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,0.25,0.049787320548964786,36,1.0,0.0
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.049787320548964786,36,0.1,0.0
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.049787320548964786,36,0.2,0.0
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.049787320548964786,36,0.30000000000000004,0.0
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.049787320548964786,36,0.4,0.0
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.049787320548964786,36,0.5,0.0
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.049787320548964786,36,0.6,0.0
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.049787320548964786,36,0.7000000000000001,0.0
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.049787320548964786,36,0.8,0.0
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.049787320548964786,36,0.9,0.0
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.25,0.049787320548964786,36,1.0,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,0.5,0.049787320548964786,36,0.1,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,0.5,0.049787320548964786,36,0.2,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,0.5,0.049787320548964786,36,0.30000000000000004,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,0.5,0.049787320548964786,36,0.4,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,0.5,0.049787320548964786,36,0.5,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,0.5,0.049787320548964786,36,0.6,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,0.5,0.049787320548964786,36,0.7000000000000001,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,0.5,0.049787320548964786,36,0.8,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,0.5,0.049787320548964786,36,0.9,0.030303030303030304
Wine,14,Logistic Regression,Raw,Gaussian noise,0.5,0.049787320548964786,36,1.0,0.05555555555555555
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.049787320548964786,36,0.1,0.0
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.049787320548964786,36,0.2,0.125
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.049787320548964786,36,0.30000000000000004,0.09090909090909091
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.049787320548964786,36,0.4,0.06666666666666667
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.049787320548964786,36,0.5,0.05555555555555555
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.049787320548964786,36,0.6,0.045454545454545456
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.049787320548964786,36,0.7000000000000001,0.038461538461538464
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.049787320548964786,36,0.8,0.034482758620689655
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.049787320548964786,36,0.9,0.030303030303030304
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,0.5,0.049787320548964786,36,1.0,0.05555555555555555
Wine,14,Logistic Regression,Raw,Gaussian noise,1.0,0.049787320548964786,36,0.1,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,1.0,0.049787320548964786,36,0.2,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,1.0,0.049787320548964786,36,0.30000000000000004,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,1.0,0.049787320548964786,36,0.4,0.06666666666666667
Wine,14,Logistic Regression,Raw,Gaussian noise,1.0,0.049787320548964786,36,0.5,0.05555555555555555
Wine,14,Logistic Regression,Raw,Gaussian noise,1.0,0.049787320548964786,36,0.6,0.09090909090909091
Wine,14,Logistic Regression,Raw,Gaussian noise,1.0,0.049787320548964786,36,0.7000000000000001,0.07692307692307693
Wine,14,Logistic Regression,Raw,Gaussian noise,1.0,0.049787320548964786,36,0.8,0.10344827586206896
Wine,14,Logistic Regression,Raw,Gaussian noise,1.0,0.049787320548964786,36,0.9,0.09090909090909091
Wine,14,Logistic Regression,Raw,Gaussian noise,1.0,0.049787320548964786,36,1.0,0.16666666666666666
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.049787320548964786,36,0.1,0.0
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.049787320548964786,36,0.2,0.125
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.049787320548964786,36,0.30000000000000004,0.18181818181818182
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.049787320548964786,36,0.4,0.13333333333333333
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.049787320548964786,36,0.5,0.1111111111111111
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.049787320548964786,36,0.6,0.09090909090909091
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.049787320548964786,36,0.7000000000000001,0.07692307692307693
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.049787320548964786,36,0.8,0.10344827586206896
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.049787320548964786,36,0.9,0.09090909090909091
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,1.0,0.049787320548964786,36,1.0,0.16666666666666666
Wine,14,Logistic Regression,Raw,Gaussian noise,1.5,0.049787320548964786,36,0.1,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,1.5,0.049787320548964786,36,0.2,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,1.5,0.049787320548964786,36,0.30000000000000004,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,1.5,0.049787320548964786,36,0.4,0.13333333333333333
Wine,14,Logistic Regression,Raw,Gaussian noise,1.5,0.049787320548964786,36,0.5,0.16666666666666666
Wine,14,Logistic Regression,Raw,Gaussian noise,1.5,0.049787320548964786,36,0.6,0.18181818181818182
Wine,14,Logistic Regression,Raw,Gaussian noise,1.5,0.049787320548964786,36,0.7000000000000001,0.15384615384615385
Wine,14,Logistic Regression,Raw,Gaussian noise,1.5,0.049787320548964786,36,0.8,0.1724137931034483
Wine,14,Logistic Regression,Raw,Gaussian noise,1.5,0.049787320548964786,36,0.9,0.24242424242424243
Wine,14,Logistic Regression,Raw,Gaussian noise,1.5,0.049787320548964786,36,1.0,0.3055555555555556
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.049787320548964786,36,0.1,0.25
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.049787320548964786,36,0.2,0.125
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.049787320548964786,36,0.30000000000000004,0.09090909090909091
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.049787320548964786,36,0.4,0.13333333333333333
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.049787320548964786,36,0.5,0.1111111111111111
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.049787320548964786,36,0.6,0.18181818181818182
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.049787320548964786,36,0.7000000000000001,0.15384615384615385
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.049787320548964786,36,0.8,0.20689655172413793
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.049787320548964786,36,0.9,0.24242424242424243
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.049787320548964786,36,1.0,0.3055555555555556
Wine,14,Logistic Regression,Raw,Gaussian noise,2.0,0.049787320548964786,36,0.1,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,2.0,0.049787320548964786,36,0.2,0.0
Wine,14,Logistic Regression,Raw,Gaussian noise,2.0,0.049787320548964786,36,0.30000000000000004,0.09090909090909091
Wine,14,Logistic Regression,Raw,Gaussian noise,2.0,0.049787320548964786,36,0.4,0.06666666666666667
Wine,14,Logistic Regression,Raw,Gaussian noise,2.0,0.049787320548964786,36,0.5,0.16666666666666666
Wine,14,Logistic Regression,Raw,Gaussian noise,2.0,0.049787320548964786,36,0.6,0.18181818181818182
Wine,14,Logistic Regression,Raw,Gaussian noise,2.0,0.049787320548964786,36,0.7000000000000001,0.19230769230769232
Wine,14,Logistic Regression,Raw,Gaussian noise,2.0,0.049787320548964786,36,0.8,0.27586206896551724
Wine,14,Logistic Regression,Raw,Gaussian noise,2.0,0.049787320548964786,36,0.9,0.30303030303030304
Wine,14,Logistic Regression,Raw,Gaussian noise,2.0,0.049787320548964786,36,1.0,0.3333333333333333
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,2.0,0.049787320548964786,36,0.1,0.75
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,2.0,0.049787320548964786,36,0.2,0.625
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,2.0,0.049787320548964786,36,0.30000000000000004,0.45454545454545453
Wine,14,Logistic Regression,Temperature scaled,Gaussian noise,2.0,0.049787320548964786,36,0.4,0.3333333333333333
