dataset,seed,model,calibration,shift,severity,temperature,n_test,bin,bin_lower,bin_upper,count,bin_confidence,bin_accuracy
Breast Cancer,9,Random Forest,Temperature scaled,Feature masking,0.4,0.7026959062944069,114,11,0.7333333333333333,0.8,6,0.7638211050694542,1.0
Breast Cancer,9,Random Forest,Temperature scaled,Feature masking,0.4,0.7026959062944069,114,12,0.8,0.8666666666666667,15,0.8335140082214216,0.9333333333333333
Breast Cancer,9,Random Forest,Temperature scaled,Feature masking,0.4,0.7026959062944069,114,13,0.8666666666666667,0.9333333333333333,27,0.9033432237541908,1.0
Breast Cancer,9,Random Forest,Temperature scaled,Feature masking,0.4,0.7026959062944069,114,14,0.9333333333333333,1.0,49,0.9693763690784162,1.0
Breast Cancer,9,Random Forest,Raw,Feature masking,0.5,0.7026959062944069,114,7,0.4666666666666667,0.5333333333333333,3,0.5227777777777778,0.6666666666666666
Breast Cancer,9,Random Forest,Raw,Feature masking,0.5,0.7026959062944069,114,8,0.5333333333333333,0.6,6,0.5765000000000001,0.6666666666666666
Breast Cancer,9,Random Forest,Raw,Feature masking,0.5,0.7026959062944069,114,9,0.6,0.6666666666666666,13,0.6408765567765567,0.7692307692307693
Breast Cancer,9,Random Forest,Raw,Feature masking,0.5,0.7026959062944069,114,10,0.6666666666666666,0.7333333333333333,12,0.6902805555555557,1.0
Breast Cancer,9,Random Forest,Raw,Feature masking,0.5,0.7026959062944069,114,11,0.7333333333333333,0.8,22,0.7758354978354979,1.0
Breast Cancer,9,Random Forest,Raw,Feature masking,0.5,0.7026959062944069,114,12,0.8,0.8666666666666667,29,0.8268666666666667,1.0
Breast Cancer,9,Random Forest,Raw,Feature masking,0.5,0.7026959062944069,114,13,0.8666666666666667,0.9333333333333333,20,0.9021990476190478,1.0
Breast Cancer,9,Random Forest,Raw,Feature masking,0.5,0.7026959062944069,114,14,0.9333333333333333,1.0,9,0.967059259259148,1.0
Breast Cancer,9,Random Forest,Temperature scaled,Feature masking,0.5,0.7026959062944069,114,7,0.4666666666666667,0.5333333333333333,1,0.5130909196881636,0.0
Breast Cancer,9,Random Forest,Temperature scaled,Feature masking,0.5,0.7026959062944069,114,8,0.5333333333333333,0.6,4,0.5656381776045427,1.0
Breast Cancer,9,Random Forest,Temperature scaled,Feature masking,0.5,0.7026959062944069,114,9,0.6,0.6666666666666666,6,0.630836389073104,0.6666666666666666
Breast Cancer,9,Random Forest,Temperature scaled,Feature masking,0.5,0.7026959062944069,114,10,0.6666666666666666,0.7333333333333333,11,0.70155425576971,0.7272727272727273
Breast Cancer,9,Random Forest,Temperature scaled,Feature masking,0.5,0.7026959062944069,114,11,0.7333333333333333,0.8,11,0.7531404316501891,1.0
Breast Cancer,9,Random Forest,Temperature scaled,Feature masking,0.5,0.7026959062944069,114,12,0.8,0.8666666666666667,16,0.841028470624376,1.0
Breast Cancer,9,Random Forest,Temperature scaled,Feature masking,0.5,0.7026959062944069,114,13,0.8666666666666667,0.9333333333333333,36,0.8967296930476749,1.0
Breast Cancer,9,Random Forest,Temperature scaled,Feature masking,0.5,0.7026959062944069,114,14,0.9333333333333333,1.0,29,0.9685026671598898,1.0
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,0.0,1.5706489527383232,114,7,0.4666666666666667,0.5333333333333333,1,0.5185861092370263,0.0
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,0.0,1.5706489527383232,114,8,0.5333333333333333,0.6,1,0.5540204067499723,1.0
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,0.0,1.5706489527383232,114,9,0.6,0.6666666666666666,1,0.6068259074752367,1.0
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,0.0,1.5706489527383232,114,12,0.8,0.8666666666666667,3,0.8416527179972175,1.0
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,0.0,1.5706489527383232,114,13,0.8666666666666667,0.9333333333333333,5,0.8979244301893784,0.8
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,0.0,1.5706489527383232,114,14,0.9333333333333333,1.0,103,0.9962556748638463,1.0
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,0.0,1.5706489527383232,114,7,0.4666666666666667,0.5333333333333333,1,0.5118366378146548,0.0
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,0.0,1.5706489527383232,114,8,0.5333333333333333,0.6,2,0.5515577741632307,1.0
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,0.0,1.5706489527383232,114,11,0.7333333333333333,0.8,5,0.7583145320769564,0.8
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,0.0,1.5706489527383232,114,12,0.8,0.8666666666666667,3,0.8133518737856531,1.0
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,0.0,1.5706489527383232,114,13,0.8666666666666667,0.9333333333333333,5,0.9090901215199672,1.0
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,0.0,1.5706489527383232,114,14,0.9333333333333333,1.0,98,0.98061733861703,1.0
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,0.25,1.5706489527383232,114,8,0.5333333333333333,0.6,1,0.5833181835032237,1.0
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,0.25,1.5706489527383232,114,11,0.7333333333333333,0.8,2,0.7646307272735764,0.5
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,0.25,1.5706489527383232,114,12,0.8,0.8666666666666667,2,0.8416521617644546,1.0
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,0.25,1.5706489527383232,114,13,0.8666666666666667,0.9333333333333333,7,0.9042536030266959,0.8571428571428571
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,0.25,1.5706489527383232,114,14,0.9333333333333333,1.0,102,0.9936606649075428,0.9901960784313726
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,0.25,1.5706489527383232,114,8,0.5333333333333333,0.6,1,0.5533425533642145,1.0
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,0.25,1.5706489527383232,114,10,0.6666666666666666,0.7333333333333333,3,0.6971475729804214,0.6666666666666666
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,0.25,1.5706489527383232,114,11,0.7333333333333333,0.8,4,0.7778285085848593,0.75
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,0.25,1.5706489527383232,114,12,0.8,0.8666666666666667,6,0.8362797283049469,1.0
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,0.25,1.5706489527383232,114,13,0.8666666666666667,0.9333333333333333,9,0.9037137514205065,0.8888888888888888
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,0.25,1.5706489527383232,114,14,0.9333333333333333,1.0,91,0.9783344706821885,1.0
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,0.5,1.5706489527383232,114,7,0.4666666666666667,0.5333333333333333,1,0.5177117942559689,0.0
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,0.5,1.5706489527383232,114,8,0.5333333333333333,0.6,2,0.5729955454341765,0.0
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,0.5,1.5706489527383232,114,9,0.6,0.6666666666666666,3,0.632556688147177,0.6666666666666666
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,0.5,1.5706489527383232,114,10,0.6666666666666666,0.7333333333333333,1,0.6991835434980156,0.0
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,0.5,1.5706489527383232,114,11,0.7333333333333333,0.8,5,0.7832639202999626,0.8
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,0.5,1.5706489527383232,114,12,0.8,0.8666666666666667,4,0.841366373340797,0.75
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,0.5,1.5706489527383232,114,13,0.8666666666666667,0.9333333333333333,12,0.9048214453496568,0.9166666666666666
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,0.5,1.5706489527383232,114,14,0.9333333333333333,1.0,86,0.9910921048677337,0.9883720930232558
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,0.5,1.5706489527383232,114,7,0.4666666666666667,0.5333333333333333,1,0.511279542760047,0.0
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,0.5,1.5706489527383232,114,8,0.5333333333333333,0.6,5,0.570056703706693,0.4
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,0.5,1.5706489527383232,114,9,0.6,0.6666666666666666,1,0.6311104860689237,0.0
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,0.5,1.5706489527383232,114,10,0.6666666666666666,0.7333333333333333,7,0.7025452632387671,0.8571428571428571
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,0.5,1.5706489527383232,114,11,0.7333333333333333,0.8,6,0.7771270997355367,0.8333333333333334
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,0.5,1.5706489527383232,114,12,0.8,0.8666666666666667,13,0.8340622126570467,0.9230769230769231
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,0.5,1.5706489527383232,114,13,0.8666666666666667,0.9333333333333333,7,0.8965715310564855,1.0
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,0.5,1.5706489527383232,114,14,0.9333333333333333,1.0,74,0.9769719440775448,0.9864864864864865
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,1.0,1.5706489527383232,114,7,0.4666666666666667,0.5333333333333333,1,0.5077349130905937,1.0
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,1.0,1.5706489527383232,114,8,0.5333333333333333,0.6,4,0.5539089789521535,0.5
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,1.0,1.5706489527383232,114,9,0.6,0.6666666666666666,2,0.6399020876545333,0.0
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,1.0,1.5706489527383232,114,10,0.6666666666666666,0.7333333333333333,5,0.6839006688798207,0.6
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,1.0,1.5706489527383232,114,11,0.7333333333333333,0.8,2,0.7896666367625693,0.0
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,1.0,1.5706489527383232,114,12,0.8,0.8666666666666667,5,0.8389791991607014,0.8
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,1.0,1.5706489527383232,114,13,0.8666666666666667,0.9333333333333333,9,0.9061365137090883,0.6666666666666666
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,1.0,1.5706489527383232,114,14,0.9333333333333333,1.0,86,0.988342747757221,0.9534883720930233
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,1.0,1.5706489527383232,114,7,0.4666666666666667,0.5333333333333333,3,0.517429286169781,0.6666666666666666
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,1.0,1.5706489527383232,114,8,0.5333333333333333,0.6,4,0.5678721191418034,0.25
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,1.0,1.5706489527383232,114,9,0.6,0.6666666666666666,5,0.6204963892465297,0.6
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,1.0,1.5706489527383232,114,10,0.6666666666666666,0.7333333333333333,4,0.7090972872422423,0.5
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,1.0,1.5706489527383232,114,11,0.7333333333333333,0.8,4,0.7601486499495005,0.5
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,1.0,1.5706489527383232,114,12,0.8,0.8666666666666667,10,0.8206352309932583,0.8
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,1.0,1.5706489527383232,114,13,0.8666666666666667,0.9333333333333333,16,0.899569223000363,0.9375
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,1.0,1.5706489527383232,114,14,0.9333333333333333,1.0,68,0.9681511632588957,0.9558823529411765
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,1.5,1.5706489527383232,114,7,0.4666666666666667,0.5333333333333333,1,0.5216227082756002,0.0
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,1.5,1.5706489527383232,114,8,0.5333333333333333,0.6,7,0.5686247432131425,0.42857142857142855
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,1.5,1.5706489527383232,114,9,0.6,0.6666666666666666,6,0.6427070529466427,0.5
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,1.5,1.5706489527383232,114,10,0.6666666666666666,0.7333333333333333,9,0.6950503636126347,0.3333333333333333
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,1.5,1.5706489527383232,114,11,0.7333333333333333,0.8,7,0.7726283308055464,0.42857142857142855
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,1.5,1.5706489527383232,114,12,0.8,0.8666666666666667,13,0.8386258059725056,0.5384615384615384
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,1.5,1.5706489527383232,114,13,0.8666666666666667,0.9333333333333333,9,0.9033424170309254,0.6666666666666666
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,1.5,1.5706489527383232,114,14,0.9333333333333333,1.0,62,0.9814663564252961,0.9354838709677419
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,1.5,1.5706489527383232,114,7,0.4666666666666667,0.5333333333333333,3,0.5238413970563184,0.3333333333333333
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,1.5,1.5706489527383232,114,8,0.5333333333333333,0.6,9,0.5668451303896034,0.4444444444444444
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,1.5,1.5706489527383232,114,9,0.6,0.6666666666666666,11,0.6233656572049654,0.36363636363636365
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,1.5,1.5706489527383232,114,10,0.6666666666666666,0.7333333333333333,12,0.7001881615556663,0.6666666666666666
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,1.5,1.5706489527383232,114,11,0.7333333333333333,0.8,12,0.7643034245070215,0.3333333333333333
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,1.5,1.5706489527383232,114,12,0.8,0.8666666666666667,14,0.8425712883991469,0.9285714285714286
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,1.5,1.5706489527383232,114,13,0.8666666666666667,0.9333333333333333,15,0.906186852581656,0.8
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,1.5,1.5706489527383232,114,14,0.9333333333333333,1.0,38,0.9702363855677343,0.9736842105263158
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,2.0,1.5706489527383232,114,7,0.4666666666666667,0.5333333333333333,3,0.5198452008662805,0.3333333333333333
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,2.0,1.5706489527383232,114,8,0.5333333333333333,0.6,6,0.5487241067693498,0.3333333333333333
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,2.0,1.5706489527383232,114,9,0.6,0.6666666666666666,13,0.6263084115802978,0.6153846153846154
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,2.0,1.5706489527383232,114,10,0.6666666666666666,0.7333333333333333,8,0.7016712920320666,0.625
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,2.0,1.5706489527383232,114,11,0.7333333333333333,0.8,13,0.7714445028250954,0.5384615384615384
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,2.0,1.5706489527383232,114,12,0.8,0.8666666666666667,14,0.8386935308944249,0.7142857142857143
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,2.0,1.5706489527383232,114,13,0.8666666666666667,0.9333333333333333,8,0.9147652087068041,0.625
Breast Cancer,9,Gradient Boosting,Raw,Gaussian noise,2.0,1.5706489527383232,114,14,0.9333333333333333,1.0,49,0.9822929717837683,0.8367346938775511
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,2.0,1.5706489527383232,114,7,0.4666666666666667,0.5333333333333333,6,0.5197268464476937,0.3333333333333333
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,2.0,1.5706489527383232,114,8,0.5333333333333333,0.6,15,0.5709969055923736,0.6
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,2.0,1.5706489527383232,114,9,0.6,0.6666666666666666,11,0.6349854501585992,0.5454545454545454
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,2.0,1.5706489527383232,114,10,0.6666666666666666,0.7333333333333333,15,0.6979995536025753,0.6
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,2.0,1.5706489527383232,114,11,0.7333333333333333,0.8,11,0.7507238900039717,0.7272727272727273
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,2.0,1.5706489527383232,114,12,0.8,0.8666666666666667,15,0.8415719340862201,0.6666666666666666
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,2.0,1.5706489527383232,114,13,0.8666666666666667,0.9333333333333333,7,0.9010656912113583,0.8571428571428571
Breast Cancer,9,Gradient Boosting,Temperature scaled,Gaussian noise,2.0,1.5706489527383232,114,14,0.9333333333333333,1.0,34,0.9671005401612459,0.8529411764705882
Breast Cancer,9,Gradient Boosting,Raw,Feature masking,0.0,1.5706489527383232,114,7,0.4666666666666667,0.5333333333333333,1,0.5185861092370263,0.0
Breast Cancer,9,Gradient Boosting,Raw,Feature masking,0.0,1.5706489527383232,114,8,0.5333333333333333,0.6,1,0.5540204067499723,1.0
Breast Cancer,9,Gradient Boosting,Raw,Feature masking,0.0,1.5706489527383232,114,9,0.6,0.6666666666666666,1,0.6068259074752367,1.0
Breast Cancer,9,Gradient Boosting,Raw,Feature masking,0.0,1.5706489527383232,114,12,0.8,0.8666666666666667,3,0.8416527179972175,1.0
Breast Cancer,9,Gradient Boosting,Raw,Feature masking,0.0,1.5706489527383232,114,13,0.8666666666666667,0.9333333333333333,5,0.8979244301893784,0.8
Breast Cancer,9,Gradient Boosting,Raw,Feature masking,0.0,1.5706489527383232,114,14,0.9333333333333333,1.0,103,0.9962556748638463,1.0
Breast Cancer,9,Gradient Boosting,Temperature scaled,Feature masking,0.0,1.5706489527383232,114,7,0.4666666666666667,0.5333333333333333,1,0.5118366378146548,0.0
Breast Cancer,9,Gradient Boosting,Temperature scaled,Feature masking,0.0,1.5706489527383232,114,8,0.5333333333333333,0.6,2,0.5515577741632307,1.0
Breast Cancer,9,Gradient Boosting,Temperature scaled,Feature masking,0.0,1.5706489527383232,114,11,0.7333333333333333,0.8,5,0.7583145320769564,0.8
Breast Cancer,9,Gradient Boosting,Temperature scaled,Feature masking,0.0,1.5706489527383232,114,12,0.8,0.8666666666666667,3,0.8133518737856531,1.0
Breast Cancer,9,Gradient Boosting,Temperature scaled,Feature masking,0.0,1.5706489527383232,114,13,0.8666666666666667,0.9333333333333333,5,0.9090901215199672,1.0
Breast Cancer,9,Gradient Boosting,Temperature scaled,Feature masking,0.0,1.5706489527383232,114,14,0.9333333333333333,1.0,98,0.98061733861703,1.0
Breast Cancer,9,Gradient Boosting,Raw,Feature masking,0.1,1.5706489527383232,114,7,0.4666666666666667,0.5333333333333333,1,0.5126092904855728,1.0
Breast Cancer,9,Gradient Boosting,Raw,Feature masking,0.1,1.5706489527383232,114,8,0.5333333333333333,0.6,1,0.5540204067499723,1.0
Breast Cancer,9,Gradient Boosting,Raw,Feature masking,0.1,1.5706489527383232,114,9,0.6,0.6666666666666666,2,0.6462439490904923,1.0
Breast Cancer,9,Gradient Boosting,Raw,Feature masking,0.1,1.5706489527383232,114,11,0.7333333333333333,0.8,2,0.7681041704628593,1.0
Breast Cancer,9,Gradient Boosting,Raw,Feature masking,0.1,1.5706489527383232,114,12,0.8,0.8666666666666667,2,0.8488298942482064,1.0
Breast Cancer,9,Gradient Boosting,Raw,Feature masking,0.1,1.5706489527383232,114,13,0.8666666666666667,0.9333333333333333,5,0.903446757640304,0.8
Breast Cancer,9,Gradient Boosting,Raw,Feature masking,0.1,1.5706489527383232,114,14,0.9333333333333333,1.0,101,0.9931635997308983,1.0
Breast Cancer,9,Gradient Boosting,Temperature scaled,Feature masking,0.1,1.5706489527383232,114,7,0.4666666666666667,0.5333333333333333,1,0.5080290891353494,1.0
Breast Cancer,9,Gradient Boosting,Temperature scaled,Feature masking,0.1,1.5706489527383232,114,8,0.5333333333333333,0.6,3,0.5746596463653962,1.0
